index,tag,name,B,H,W,C,P,Q,F,S,dtype,output_dtype,mean_microseconds,arithmetic_intensity,tflops,roofline_tflops,roofline_percent,ok
430,unet,conv_2d_nchw_fchw_2x32x32x2560x1x1x1280_f16xf16xf32_stride1,2,32,32,2560,1,1,1280,1,f16,f32,105.0,487.619,127.8264,1307.4,0.0978,True
431,unet,conv_2d_nchw_fchw_2x32x32x1920x3x3x1280_f16xf16xf32_stride1,2,32,32,1920,3,3,1280,1,f16,f32,899.0,1424.4663,100.7753,1307.4,0.0771,True
432,unet,conv_2d_nchw_fchw_2x32x32x1920x1x1x1280_f16xf16xf32_stride1,2,32,32,1920,1,1,1280,1,f16,f32,86.0,432.6761,117.0503,1307.4,0.0895,True
433,unet,conv_2d_nchw_fchw_2x64x64x1280x3x3x1280_f16xf16xf32_stride1,2,64,64,1280,3,3,1280,1,f16,f32,1230.0,2577.3389,196.4162,1307.4,0.1502,True
434,unet,conv_2d_nchw_fchw_2x64x64x1920x3x3x640_f16xf16xf32_stride1,2,64,64,1920,3,3,640,1,f16,f32,942.0,2367.1866,192.3502,1307.4,0.1471,True
435,unet,conv_2d_nchw_fchw_2x64x64x1920x1x1x640_f16xf16xf32_stride1,2,64,64,1920,1,1,640,1,f16,f32,141.0,366.806,142.7848,1307.4,0.1092,True
436,unet,conv_2d_nchw_fchw_2x64x64x1280x3x3x640_f16xf16xf32_stride1,2,64,64,1280,3,3,640,1,f16,f32,806.0,2081.9767,149.8709,1307.4,0.1146,True
437,unet,conv_2d_nchw_fchw_2x64x64x1280x1x1x640_f16xf16xf32_stride1,2,64,64,1280,1,1,640,1,f16,f32,129.0,307.9699,104.0448,1307.4,0.0796,True
438,unet,conv_2d_nchw_fchw_2x64x64x960x3x3x640_f16xf16xf32_stride1,2,64,64,960,3,3,640,1,f16,f32,570.0,1858.1035,158.942,1307.4,0.1216,True
439,unet,conv_2d_nchw_fchw_2x64x64x960x1x1x640_f16xf16xf32_stride1,2,64,64,960,1,1,640,1,f16,f32,99.0,265.3996,101.6801,1307.4,0.0778,True
440,unet,conv_2d_nchw_fchw_2x128x128x640x3x3x640_f16xf16xf32_stride1,2,128,128,640,3,3,640,1,f16,f32,984.0,1795.9169,245.5202,1307.4,0.1878,True
441,unet,conv_2d_nchw_fchw_2x128x128x960x3x3x320_f16xf16xf32_stride1,2,128,128,960,3,3,320,1,f16,f32,1420.0,1612.4956,127.6014,1307.4,0.0976,True
442,unet,conv_2d_nchw_fchw_2x128x128x960x1x1x320_f16xf16xf32_stride1,2,128,128,960,1,1,320,1,f16,f32,142.0,190.8816,141.7793,1307.4,0.1084,True
443,unet,conv_2d_nchw_fchw_2x128x128x640x3x3x320_f16xf16xf32_stride1,2,128,128,640,3,3,320,1,f16,f32,912.0,1358.8849,132.4517,1307.4,0.1013,True
444,unet,conv_2d_nchw_fchw_2x128x128x640x1x1x320_f16xf16xf32_stride1,2,128,128,640,1,1,320,1,f16,f32,89.0,159.2225,150.8064,1307.4,0.1153,True
445,unet,conv_2d_nchw_fchw_2x128x128x320x3x3x16_f16xf16xf32_stride1,2,128,128,320,3,3,16,1,f16,f32,464.0,126.773,6.5084,1307.4,0.005,True
446,unet,conv_2d_nchw_fchw_4x128x128x16x3x3x320_f16xf16xf32_stride1,4,128,128,16,3,3,320,1,f16,f32,131.0,70.1149,46.1053,1307.4,0.0353,True
447,unet,conv_2d_nchw_fchw_4x128x128x320x3x3x320_f16xf16xf32_stride1,4,128,128,320,3,3,320,1,f16,f32,872.0,936.4515,138.5275,1307.4,0.106,True
448,unet,conv_2d_nchw_fchw_4x64x64x320x3x3x320_f16xf16xf32_stride2,4,64,64,320,3,3,320,2,f16,f32,436.0,457.0153,69.2637,1307.4,0.053,True
449,unet,conv_2d_nchw_fchw_4x64x64x320x3x3x640_f16xf16xf32_stride1,4,64,64,320,3,3,640,1,f16,f32,425.0,1063.7042,142.1129,1307.4,0.1087,True
450,unet,conv_2d_nchw_fchw_4x64x64x640x3x3x640_f16xf16xf32_stride1,4,64,64,640,3,3,640,1,f16,f32,598.0,1686.6571,201.9999,1307.4,0.1545,True
451,unet,conv_2d_nchw_fchw_4x64x64x320x1x1x640_f16xf16xf32_stride1,4,64,64,320,1,1,640,1,f16,f32,105.0,127.0078,63.9132,1307.4,0.0489,True
452,unet,conv_2d_nchw_fchw_4x32x32x640x3x3x640_f16xf16xf32_stride2,4,32,32,640,3,3,640,2,f16,f32,415.0,751.9429,72.7686,1307.4,0.0557,True
453,unet,conv_2d_nchw_fchw_4x32x32x640x3x3x1280_f16xf16xf32_stride1,4,32,32,640,3,3,1280,1,f16,f32,396.0,1450.6247,152.5201,1307.4,0.1167,True
454,unet,conv_2d_nchw_fchw_4x32x32x1280x3x3x1280_f16xf16xf32_stride1,4,32,32,1280,3,3,1280,1,f16,f32,770.0,1938.9349,156.8779,1307.4,0.12,True
455,unet,conv_2d_nchw_fchw_4x32x32x640x1x1x1280_f16xf16xf32_stride1,4,32,32,640,1,1,1280,1,f16,f32,71.0,240.9412,94.5195,1307.4,0.0723,True
456,unet,conv_2d_nchw_fchw_4x32x32x2560x3x3x1280_f16xf16xf32_stride1,4,32,32,2560,3,3,1280,1,f16,f32,1460.0,2331.3202,165.4739,1307.4,0.1266,True
457,unet,conv_2d_nchw_fchw_4x32x32x2560x1x1x1280_f16xf16xf32_stride1,4,32,32,2560,1,1,1280,1,f16,f32,209.0,553.5135,128.438,1307.4,0.0982,True
458,unet,conv_2d_nchw_fchw_4x32x32x1920x3x3x1280_f16xf16xf32_stride1,4,32,32,1920,3,3,1280,1,f16,f32,932.0,2183.9941,194.4141,1307.4,0.1487,True
459,unet,conv_2d_nchw_fchw_4x32x32x1920x1x1x1280_f16xf16xf32_stride1,4,32,32,1920,1,1,1280,1,f16,f32,131.0,483.7795,153.6844,1307.4,0.1175,True
460,unet,conv_2d_nchw_fchw_4x64x64x1280x3x3x1280_f16xf16xf32_stride1,4,64,64,1280,3,3,1280,1,f16,f32,1930.0,3058.4599,250.3543,1307.4,0.1915,True
461,unet,conv_2d_nchw_fchw_4x64x64x1920x3x3x640_f16xf16xf32_stride1,4,64,64,1920,3,3,640,1,f16,f32,1570.0,2766.9617,230.8203,1307.4,0.1765,True
462,unet,conv_2d_nchw_fchw_4x64x64x1920x1x1x640_f16xf16xf32_stride1,4,64,64,1920,1,1,640,1,f16,f32,230.0,375.2061,175.0666,1307.4,0.1339,True
463,unet,conv_2d_nchw_fchw_4x64x64x1280x3x3x640_f16xf16xf32_stride1,4,64,64,1280,3,3,640,1,f16,f32,1190.0,2385.0546,203.0184,1307.4,0.1553,True
464,unet,conv_2d_nchw_fchw_4x64x64x1280x1x1x640_f16xf16xf32_stride1,4,64,64,1280,1,1,640,1,f16,f32,140.0,313.8697,191.7396,1307.4,0.1467,True
465,unet,conv_2d_nchw_fchw_4x64x64x960x3x3x640_f16xf16xf32_stride1,4,64,64,960,3,3,640,1,f16,f32,884.0,2095.7859,204.9705,1307.4,0.1568,True
466,unet,conv_2d_nchw_fchw_4x64x64x960x1x1x640_f16xf16xf32_stride1,4,64,64,960,1,1,640,1,f16,f32,121.0,269.7695,166.3856,1307.4,0.1273,True
467,unet,conv_2d_nchw_fchw_4x128x128x640x3x3x640_f16xf16xf32_stride1,4,128,128,640,3,3,640,1,f16,f32,1680.0,1846.518,287.6094,1307.4,0.22,True
468,unet,conv_2d_nchw_fchw_4x128x128x960x3x3x320_f16xf16xf32_stride1,4,128,128,960,3,3,320,1,f16,f32,2020.0,1653.1714,179.3999,1307.4,0.1372,True
469,unet,conv_2d_nchw_fchw_4x128x128x960x1x1x320_f16xf16xf32_stride1,4,128,128,960,1,1,320,1,f16,f32,176.0,191.4391,228.7802,1307.4,0.175,True
470,unet,conv_2d_nchw_fchw_4x128x128x640x3x3x320_f16xf16xf32_stride1,4,128,128,640,3,3,320,1,f16,f32,1310.0,1387.6579,184.4213,1307.4,0.1411,True
471,unet,conv_2d_nchw_fchw_4x128x128x640x1x1x320_f16xf16xf32_stride1,4,128,128,640,1,1,320,1,f16,f32,137.0,159.6103,195.9383,1307.4,0.1499,True
472,unet,conv_2d_nchw_fchw_4x128x128x320x3x3x16_f16xf16xf32_stride1,4,128,128,320,3,3,16,1,f16,f32,313.0,127.0187,19.2965,1307.4,0.0148,True
473,unet,conv_2d_nchw_fchw_8x128x128x16x3x3x320_f16xf16xf32_stride1,8,128,128,16,3,3,320,1,f16,f32,117.0,70.1524,103.2444,1307.4,0.079,True
474,unet,conv_2d_nchw_fchw_8x128x128x320x3x3x320_f16xf16xf32_stride1,8,128,128,320,3,3,320,1,f16,f32,1180.0,943.1902,204.7389,1307.4,0.1566,True
475,unet,conv_2d_nchw_fchw_8x64x64x320x3x3x320_f16xf16xf32_stride2,8,64,64,320,3,3,320,2,f16,f32,452.0,463.4795,133.6238,1307.4,0.1022,True
476,unet,conv_2d_nchw_fchw_8x64x64x320x3x3x640_f16xf16xf32_stride1,8,64,64,320,3,3,640,1,f16,f32,408.0,1099.3924,296.0685,1307.4,0.2265,True
477,unet,conv_2d_nchw_fchw_8x64x64x640x3x3x640_f16xf16xf32_stride1,8,64,64,640,3,3,640,1,f16,f32,789.0,1778.1851,306.2001,1307.4,0.2342,True
478,unet,conv_2d_nchw_fchw_8x64x64x320x1x1x640_f16xf16xf32_stride1,8,64,64,320,1,1,640,1,f16,f32,100.0,127.5019,134.2177,1307.4,0.1027,True
479,unet,conv_2d_nchw_fchw_8x32x32x640x3x3x640_f16xf16xf32_stride2,8,32,32,640,3,3,640,2,f16,f32,292.0,827.9394,206.8424,1307.4,0.1582,True
480,unet,conv_2d_nchw_fchw_8x32x32x640x3x3x1280_f16xf16xf32_stride1,8,32,32,640,3,3,1280,1,f16,f32,500.0,1762.7735,241.5919,1307.4,0.1848,True
481,unet,conv_2d_nchw_fchw_8x32x32x1280x3x3x1280_f16xf16xf32_stride1,8,32,32,1280,3,3,1280,1,f16,f32,1040.0,2540.155,232.2999,1307.4,0.1777,True
482,unet,conv_2d_nchw_fchw_8x32x32x640x1x1x1280_f16xf16xf32_stride1,8,32,32,640,1,1,1280,1,f16,f32,89.0,248.2424,150.8064,1307.4,0.1153,True
483,unet,conv_2d_nchw_fchw_8x32x32x2560x3x3x1280_f16xf16xf32_stride1,8,32,32,2560,3,3,1280,1,f16,f32,2160.0,3258.6961,223.6962,1307.4,0.1711,True
484,unet,conv_2d_nchw_fchw_8x32x32x2560x1x1x1280_f16xf16xf32_stride1,8,32,32,2560,1,1,1280,1,f16,f32,202.0,593.6232,265.7777,1307.4,0.2033,True
485,unet,conv_2d_nchw_fchw_8x32x32x1920x3x3x1280_f16xf16xf32_stride1,8,32,32,1920,3,3,1280,1,f16,f32,1460.0,2977.9064,248.2109,1307.4,0.1899,True
486,unet,conv_2d_nchw_fchw_8x32x32x1920x1x1x1280_f16xf16xf32_stride1,8,32,32,1920,1,1,1280,1,f16,f32,167.0,514.1423,241.1097,1307.4,0.1844,True
487,unet,conv_2d_nchw_fchw_8x64x64x1280x3x3x1280_f16xf16xf32_stride1,8,64,64,1280,3,3,1280,1,f16,f32,3160.0,3373.3143,305.8125,1307.4,0.2339,True
488,unet,conv_2d_nchw_fchw_8x64x64x1920x3x3x640_f16xf16xf32_stride1,8,64,64,1920,3,3,640,1,f16,f32,2380.0,3022.1554,304.5276,1307.4,0.2329,True
489,unet,conv_2d_nchw_fchw_8x64x64x1920x1x1x640_f16xf16xf32_stride1,8,64,64,1920,1,1,640,1,f16,f32,248.0,379.5521,324.7203,1307.4,0.2484,True
490,unet,conv_2d_nchw_fchw_8x64x64x1280x3x3x640_f16xf16xf32_stride1,8,64,64,1280,3,3,640,1,f16,f32,1640.0,2572.2809,294.6243,1307.4,0.2254,True
491,unet,conv_2d_nchw_fchw_8x64x64x1280x1x1x640_f16xf16xf32_stride1,8,64,64,1280,1,1,640,1,f16,f32,191.0,316.9052,281.0842,1307.4,0.215,True
492,unet,conv_2d_nchw_fchw_8x64x64x960x3x3x640_f16xf16xf32_stride1,8,64,64,960,3,3,640,1,f16,f32,1120.0,2238.9877,323.5606,1307.4,0.2475,True
493,unet,conv_2d_nchw_fchw_8x64x64x960x1x1x640_f16xf16xf32_stride1,8,64,64,960,1,1,640,1,f16,f32,156.0,272.0089,258.111,1307.4,0.1974,True
494,unet,conv_2d_nchw_fchw_8x128x128x640x3x3x640_f16xf16xf32_stride1,8,128,128,640,3,3,640,1,f16,f32,2770.0,1872.9031,348.8692,1307.4,0.2668,True
495,unet,conv_2d_nchw_fchw_8x128x128x960x3x3x320_f16xf16xf32_stride1,8,128,128,960,3,3,320,1,f16,f32,3580.0,1674.2887,202.4513,1307.4,0.1549,True
496,unet,conv_2d_nchw_fchw_8x128x128x960x1x1x320_f16xf16xf32_stride1,8,128,128,960,1,1,320,1,f16,f32,327.0,191.7192,246.2711,1307.4,0.1884,True
497,unet,conv_2d_nchw_fchw_8x128x128x640x3x3x320_f16xf16xf32_stride1,8,128,128,640,3,3,320,1,f16,f32,2430.0,1402.5062,198.8411,1307.4,0.1521,True
498,unet,conv_2d_nchw_fchw_8x128x128x640x1x1x320_f16xf16xf32_stride1,8,128,128,640,1,1,320,1,f16,f32,236.0,159.8049,227.4877,1307.4,0.174,True
499,unet,conv_2d_nchw_fchw_8x128x128x320x3x3x16_f16xf16xf32_stride1,8,128,128,320,3,3,16,1,f16,f32,323.0,127.1419,37.3981,1307.4,0.0286,True
500,unet,conv_2d_nchw_fchw_1x128x128x16x3x3x320_i8xi8xi32_stride1,1,128,128,16,3,3,320,1,i8,i32,86.0,70.9296,17.5576,2614.9,0.0067,True
501,unet,conv_2d_nchw_fchw_1x128x128x320x3x3x320_i8xi8xi32_stride1,1,128,128,320,3,3,320,1,i8,i32,281.0,1106.1447,107.4697,2614.9,0.0411,True
502,unet,conv_2d_nchw_fchw_1x64x64x320x3x3x320_i8xi8xi32_stride2,1,64,64,320,3,3,320,2,i8,i32,208.0,652.388,36.2969,2614.9,0.0139,True
503,unet,conv_2d_nchw_fchw_1x64x64x320x3x3x640_i8xi8xi32_stride1,1,64,64,320,3,3,640,1,i8,i32,147.0,1100.3153,102.7176,2614.9,0.0393,True
504,unet,conv_2d_nchw_fchw_1x64x64x640x3x3x640_i8xi8xi32_stride1,1,64,64,640,3,3,640,1,i8,i32,243.0,1780.6008,124.2757,2614.9,0.0475,True
505,unet,conv_2d_nchw_fchw_1x64x64x320x1x1x640_i8xi8xi32_stride1,1,64,64,320,1,1,640,1,i8,i32,60.0,139.7952,27.962,2614.9,0.0107,True
506,unet,conv_2d_nchw_fchw_1x32x32x640x3x3x640_i8xi8xi32_stride2,1,32,32,640,3,3,640,2,i8,i32,234.0,830.0366,32.2639,2614.9,0.0123,True
507,unet,conv_2d_nchw_fchw_1x32x32x640x3x3x1280_i8xi8xi32_stride1,1,32,32,640,3,3,1280,1,i8,i32,234.0,1130.5808,64.5278,2614.9,0.0247,True
508,unet,conv_2d_nchw_fchw_1x32x32x1280x3x3x1280_i8xi8xi32_stride1,1,32,32,1280,3,3,1280,1,i8,i32,431.0,1406.6873,70.0673,2614.9,0.0268,True
509,unet,conv_2d_nchw_fchw_1x32x32x640x1x1x1280_i8xi8xi32_stride1,1,32,32,640,1,1,1280,1,i8,i32,56.0,249.7561,29.9593,2614.9,0.0115,True
510,unet,conv_2d_nchw_fchw_1x32x32x2560x3x3x1280_i8xi8xi32_stride1,1,32,32,2560,3,3,1280,1,i8,i32,792.0,1602.3472,76.2601,2614.9,0.0292,True
511,unet,conv_2d_nchw_fchw_1x32x32x2560x1x1x1280_i8xi8xi32_stride1,1,32,32,2560,1,1,1280,1,i8,i32,78.0,602.3529,86.037,2614.9,0.0329,True
512,unet,conv_2d_nchw_fchw_1x32x32x1920x3x3x1280_i8xi8xi32_stride1,1,32,32,1920,3,3,1280,1,i8,i32,613.0,1531.3475,73.8964,2614.9,0.0283,True
513,unet,conv_2d_nchw_fchw_1x32x32x1920x1x1x1280_i8xi8xi32_stride1,1,32,32,1920,1,1,1280,1,i8,i32,72.0,520.678,69.9051,2614.9,0.0267,True
514,unet,conv_2d_nchw_fchw_1x64x64x1280x3x3x1280_i8xi8xi32_stride1,1,64,64,1280,3,3,1280,1,i8,i32,630.0,2925.3515,191.7396,2614.9,0.0733,True
515,unet,conv_2d_nchw_fchw_1x64x64x1920x3x3x640_i8xi8xi32_stride1,1,64,64,1920,3,3,640,1,i8,i32,619.0,3029.1398,146.3602,2614.9,0.056,True
516,unet,conv_2d_nchw_fchw_1x64x64x1920x1x1x640_i8xi8xi32_stride1,1,64,64,1920,1,1,640,1,i8,i32,74.0,514.1423,136.0315,2614.9,0.052,True
517,unet,conv_2d_nchw_fchw_1x64x64x1280x3x3x640_i8xi8xi32_stride1,1,64,64,1280,3,3,640,1,i8,i32,428.0,2577.3389,141.1168,2614.9,0.054,True
518,unet,conv_2d_nchw_fchw_1x64x64x1280x1x1x640_i8xi8xi32_stride1,1,64,64,1280,1,1,640,1,i8,i32,63.0,405.5446,106.522,2614.9,0.0407,True
519,unet,conv_2d_nchw_fchw_1x64x64x960x3x3x640_i8xi8xi32_stride1,1,64,64,960,3,3,640,1,i8,i32,340.0,2242.8189,133.2308,2614.9,0.051,True
520,unet,conv_2d_nchw_fchw_1x64x64x960x1x1x640_i8xi8xi32_stride1,1,64,64,960,1,1,640,1,i8,i32,73.0,334.8229,68.9475,2614.9,0.0264,True
521,unet,conv_2d_nchw_fchw_1x128x128x640x3x3x640_i8xi8xi32_stride1,1,128,128,640,3,3,640,1,i8,i32,485.0,2140.0481,249.0638,2614.9,0.0952,True
522,unet,conv_2d_nchw_fchw_1x128x128x960x3x3x320_i8xi8xi32_stride1,1,128,128,960,3,3,320,1,i8,i32,734.0,2267.1732,123.4291,2614.9,0.0472,True
523,unet,conv_2d_nchw_fchw_1x128x128x960x1x1x320_i8xi8xi32_stride1,1,128,128,960,1,1,320,1,i8,i32,77.0,272.0089,130.7316,2614.9,0.05,True
524,unet,conv_2d_nchw_fchw_1x128x128x640x3x3x320_i8xi8xi32_stride1,1,128,128,640,3,3,320,1,i8,i32,504.0,1795.9169,119.8373,2614.9,0.0458,True
525,unet,conv_2d_nchw_fchw_1x128x128x640x1x1x320_i8xi8xi32_stride1,1,128,128,640,1,1,320,1,i8,i32,73.0,211.9534,91.93,2614.9,0.0352,True
526,unet,conv_2d_nchw_fchw_1x128x128x320x3x3x16_i8xi8xi32_stride1,1,128,128,320,3,3,16,1,i8,i32,188.0,232.205,8.0316,2614.9,0.0031,True
527,unet,conv_2d_nchw_fchw_2x128x128x16x3x3x320_i8xi8xi32_stride1,2,128,128,16,3,3,320,1,i8,i32,80.0,71.0065,37.7487,2614.9,0.0144,True
528,unet,conv_2d_nchw_fchw_2x128x128x320x3x3x320_i8xi8xi32_stride1,2,128,128,320,3,3,320,1,i8,i32,403.0,1125.1352,149.8709,2614.9,0.0573,True
529,unet,conv_2d_nchw_fchw_2x64x64x320x3x3x320_i8xi8xi32_stride2,2,64,64,320,3,3,320,2,i8,i32,198.0,679.4425,76.2601,2614.9,0.0292,True
530,unet,conv_2d_nchw_fchw_2x64x64x320x3x3x640_i8xi8xi32_stride1,2,64,64,320,3,3,640,1,i8,i32,192.0,1179.53,157.2864,2614.9,0.0602,True
531,unet,conv_2d_nchw_fchw_2x64x64x640x3x3x640_i8xi8xi32_stride1,2,64,64,640,3,3,640,1,i8,i32,348.0,1997.7104,173.5574,2614.9,0.0664,True
532,unet,conv_2d_nchw_fchw_2x64x64x320x1x1x640_i8xi8xi32_stride1,2,64,64,320,1,1,640,1,i8,i32,67.0,140.9983,50.0812,2614.9,0.0192,True
533,unet,conv_2d_nchw_fchw_2x32x32x640x3x3x640_i8xi8xi32_stride2,2,32,32,640,3,3,640,2,i8,i32,249.0,1040.9884,60.6405,2614.9,0.0232,True
534,unet,conv_2d_nchw_fchw_2x32x32x640x3x3x1280_i8xi8xi32_stride1,2,32,32,640,3,3,1280,1,i8,i32,261.0,1561.6203,115.7049,2614.9,0.0442,True
535,unet,conv_2d_nchw_fchw_2x32x32x1280x3x3x1280_i8xi8xi32_stride1,2,32,32,1280,3,3,1280,1,i8,i32,450.0,2142.4773,134.2177,2614.9,0.0513,True
536,unet,conv_2d_nchw_fchw_2x32x32x640x1x1x1280_i8xi8xi32_stride1,2,32,32,640,1,1,1280,1,i8,i32,66.0,265.974,50.84,2614.9,0.0194,True
537,unet,conv_2d_nchw_fchw_2x32x32x2560x3x3x1280_i8xi8xi32_stride1,2,32,32,2560,3,3,1280,1,i8,i32,838.0,2631.9679,144.1479,2614.9,0.0551,True
538,unet,conv_2d_nchw_fchw_2x32x32x2560x1x1x1280_i8xi8xi32_stride1,2,32,32,2560,1,1,1280,1,i8,i32,75.0,706.2069,178.957,2614.9,0.0684,True
539,unet,conv_2d_nchw_fchw_2x32x32x1920x3x3x1280_i8xi8xi32_stride1,2,32,32,1920,3,3,1280,1,i8,i32,634.0,2445.7111,142.8974,2614.9,0.0546,True
540,unet,conv_2d_nchw_fchw_2x32x32x1920x1x1x1280_i8xi8xi32_stride1,2,32,32,1920,1,1,1280,1,i8,i32,71.0,596.5049,141.7793,2614.9,0.0542,True
541,unet,conv_2d_nchw_fchw_2x64x64x1280x3x3x1280_i8xi8xi32_stride1,2,64,64,1280,3,3,1280,1,i8,i32,829.0,3561.2015,291.4257,2614.9,0.1114,True
542,unet,conv_2d_nchw_fchw_2x64x64x1920x3x3x640_i8xi8xi32_stride1,2,64,64,1920,3,3,640,1,i8,i32,901.0,3716.2071,201.1031,2614.9,0.0769,True
543,unet,conv_2d_nchw_fchw_2x64x64x1920x1x1x640_i8xi8xi32_stride1,2,64,64,1920,1,1,640,1,i8,i32,102.0,530.7991,197.379,2614.9,0.0755,True
544,unet,conv_2d_nchw_fchw_2x64x64x1280x3x3x640_i8xi8xi32_stride1,2,64,64,1280,3,3,640,1,i8,i32,624.0,3058.4599,193.5833,2614.9,0.074,True
545,unet,conv_2d_nchw_fchw_2x64x64x1280x1x1x640_i8xi8xi32_stride1,2,64,64,1280,1,1,640,1,i8,i32,84.0,415.8376,159.783,2614.9,0.0611,True
546,unet,conv_2d_nchw_fchw_2x64x64x960x3x3x640_i8xi8xi32_stride1,2,64,64,960,3,3,640,1,i8,i32,479.0,2598.5344,189.1377,2614.9,0.0723,True
547,unet,conv_2d_nchw_fchw_2x64x64x960x1x1x640_i8xi8xi32_stride1,2,64,64,960,1,1,640,1,i8,i32,77.0,341.8081,130.7316,2614.9,0.05,True
548,unet,conv_2d_nchw_fchw_2x128x128x640x3x3x640_i8xi8xi32_stride1,2,128,128,640,3,3,640,1,i8,i32,756.0,2212.2894,319.566,2614.9,0.1222,True
549,unet,conv_2d_nchw_fchw_2x128x128x960x3x3x320_i8xi8xi32_stride1,2,128,128,960,3,3,320,1,i8,i32,1090.0,2348.415,166.233,2614.9,0.0636,True
550,unet,conv_2d_nchw_fchw_2x128x128x960x1x1x320_i8xi8xi32_stride1,2,128,128,960,1,1,320,1,i8,i32,106.0,273.1425,189.9307,2614.9,0.0726,True
551,unet,conv_2d_nchw_fchw_2x128x128x640x3x3x320_i8xi8xi32_stride1,2,128,128,640,3,3,320,1,i8,i32,731.0,1846.518,165.2475,2614.9,0.0632,True
552,unet,conv_2d_nchw_fchw_2x128x128x640x1x1x320_i8xi8xi32_stride1,2,128,128,640,1,1,320,1,i8,i32,81.0,212.6411,165.7009,2614.9,0.0634,True
553,unet,conv_2d_nchw_fchw_2x128x128x320x3x3x16_i8xi8xi32_stride1,2,128,128,320,3,3,16,1,i8,i32,307.0,233.0307,9.8368,2614.9,0.0038,True
554,unet,conv_2d_nchw_fchw_4x128x128x16x3x3x320_i8xi8xi32_stride1,4,128,128,16,3,3,320,1,i8,i32,105.0,71.0449,57.5219,2614.9,0.022,True
555,unet,conv_2d_nchw_fchw_4x128x128x320x3x3x320_i8xi8xi32_stride1,4,128,128,320,3,3,320,1,i8,i32,594.0,1134.8771,203.3602,2614.9,0.0778,True
556,unet,conv_2d_nchw_fchw_4x64x64x320x3x3x320_i8xi8xi32_stride2,4,64,64,320,3,3,320,2,i8,i32,282.0,693.829,107.0886,2614.9,0.041,True
557,unet,conv_2d_nchw_fchw_4x64x64x320x3x3x640_i8xi8xi32_stride1,4,64,64,320,3,3,640,1,i8,i32,236.0,1223.5743,255.9236,2614.9,0.0979,True
558,unet,conv_2d_nchw_fchw_4x64x64x640x3x3x640_i8xi8xi32_stride1,4,64,64,640,3,3,640,1,i8,i32,416.0,2127.4085,290.3749,2614.9,0.111,True
559,unet,conv_2d_nchw_fchw_4x64x64x320x1x1x640_i8xi8xi32_stride1,4,64,64,320,1,1,640,1,i8,i32,68.0,141.6076,98.6895,2614.9,0.0377,True
560,unet,conv_2d_nchw_fchw_4x32x32x640x3x3x640_i8xi8xi32_stride2,4,32,32,640,3,3,640,2,i8,i32,252.0,1192.5273,119.8373,2614.9,0.0458,True
561,unet,conv_2d_nchw_fchw_4x32x32x640x3x3x1280_i8xi8xi32_stride1,4,32,32,640,3,3,1280,1,i8,i32,357.0,1929.421,169.182,2614.9,0.0647,True
562,unet,conv_2d_nchw_fchw_4x32x32x1280x3x3x1280_i8xi8xi32_stride1,4,32,32,1280,3,3,1280,1,i8,i32,647.0,2901.2494,186.7016,2614.9,0.0714,True
563,unet,conv_2d_nchw_fchw_4x32x32x640x1x1x1280_i8xi8xi32_stride1,4,32,32,640,1,1,1280,1,i8,i32,71.0,274.8993,94.5195,2614.9,0.0361,True
564,unet,conv_2d_nchw_fchw_4x32x32x2560x3x3x1280_i8xi8xi32_stride1,4,32,32,2560,3,3,1280,1,i8,i32,1260.0,3877.8698,191.7396,2614.9,0.0733,True
565,unet,conv_2d_nchw_fchw_4x32x32x2560x1x1x1280_i8xi8xi32_stride1,4,32,32,2560,1,1,1280,1,i8,i32,119.0,772.8302,225.576,2614.9,0.0863,True
566,unet,conv_2d_nchw_fchw_4x32x32x1920x3x3x1280_i8xi8xi32_stride1,4,32,32,1920,3,3,1280,1,i8,i32,1030.0,3486.6443,175.9164,2614.9,0.0673,True
567,unet,conv_2d_nchw_fchw_4x32x32x1920x1x1x1280_i8xi8xi32_stride1,4,32,32,1920,1,1,1280,1,i8,i32,99.0,643.3508,203.3602,2614.9,0.0778,True
568,unet,conv_2d_nchw_fchw_4x64x64x1280x3x3x1280_i8xi8xi32_stride1,4,64,64,1280,3,3,1280,1,i8,i32,1330.0,3995.4208,363.2961,2614.9,0.1389,True
569,unet,conv_2d_nchw_fchw_4x64x64x1920x3x3x640_i8xi8xi32_stride1,4,64,64,1920,3,3,640,1,i8,i32,1100.0,4191.5717,329.4435,2614.9,0.126,True
570,unet,conv_2d_nchw_fchw_4x64x64x1920x1x1x640_i8xi8xi32_stride1,4,64,64,1920,1,1,640,1,i8,i32,132.0,539.539,305.0403,2614.9,0.1167,True
571,unet,conv_2d_nchw_fchw_4x64x64x1280x3x3x640_i8xi8xi32_stride1,4,64,64,1280,3,3,640,1,i8,i32,816.0,3373.3143,296.0685,2614.9,0.1132,True
572,unet,conv_2d_nchw_fchw_4x64x64x1280x1x1x640_i8xi8xi32_stride1,4,64,64,1280,1,1,640,1,i8,i32,98.0,421.1825,273.9137,2614.9,0.1048,True
573,unet,conv_2d_nchw_fchw_4x64x64x960x3x3x640_i8xi8xi32_stride1,4,64,64,960,3,3,640,1,i8,i32,588.0,2822.3495,308.1529,2614.9,0.1178,True
574,unet,conv_2d_nchw_fchw_4x64x64x960x1x1x640_i8xi8xi32_stride1,4,64,64,960,1,1,640,1,i8,i32,90.0,345.4111,223.6962,2614.9,0.0855,True
